,Time,PedestrianId,X,Y,Yaw,Vx,Vy,Scene
808,600.0,17.0,5.7471499999999995,5.3392,-2.806240797875259,-0.4885000000000006,-0.17024999999999957,0
860,600.0,18.0,1.041785,2.17185,0.410334351519269,1.2803750000000003,0.5570000000000003,0
104,600.0,3.0,10.7635,2.60985,-2.9860648817741913,-1.1775000000000024,-0.18462499999999993,0
5976,600.0,402.0,7.128550000000001,11.533000000000001,0.662599796730921,0.1650000000000007,0.12875000000000192,0
5940,600.0,401.0,7.357749999999999,11.7045,1.3174012758949725,0.055999999999999384,0.21625000000000005,0
5912,600.0,400.0,7.45425,12.0565,1.7087181187439788,-0.0286249999999999,0.20624999999999893,0
998,600.0,19.0,1.10053,0.743665,0.30745038459598567,1.273075,0.40422500000000017,0
5766,600.0,83.0,13.8885,8.398299999999999,2.5073106799613583,-0.318750000000001,0.2344999999999997,0
724,600.0,15.0,5.20825,4.91555,-2.639587437681206,-0.5098749999999996,-0.27987499999999943,0
2028,600.0,29.0,4.02325,11.5815,-0.4084882167750764,0.2512500000000001,-0.10874999999999968,0
150,600.0,4.0,13.217500000000001,2.1786,2.0658683187505704,-0.7362500000000005,1.3636249999999996,0
4198,600.0,52.0,9.53735,8.4531,2.9401592567487773,-1.011249999999999,0.20650000000000057,0
3376,600.0,41.0,8.412949999999999,4.1709499999999995,2.5426473784900816,-0.04450000000000065,0.030374999999999153,0
2624,600.0,32.0,6.364800000000001,8.3889,2.7317912868158287,-0.6868750000000001,0.29837500000000183,0
3444,600.0,42.0,6.9045000000000005,5.6738,2.455252533889384,-0.2786250000000001,0.22824999999999984,0
3308,600.0,40.0,9.05855,4.3644,2.026533124122655,-0.056000000000000494,0.11425000000000018,0
3522,600.0,43.0,13.391,6.1523,-3.001527049530131,-0.06124999999999714,-0.008624999999999883,0
2688,600.0,33.0,7.9766,11.6565,-2.3284879561629417,-0.21050000000000013,-0.2224999999999988,0
3594,600.0,44.0,13.870000000000001,5.93285,1.0653773639875612,0.035000000000000586,0.06325000000000025,0
3634,600.0,45.0,14.333000000000002,6.264799999999999,1.6916012670572953,-0.06999999999999895,0.5766249999999995,0
3278,600.0,39.0,13.148,6.2810500000000005,0.8236868371785637,0.37499999999999867,0.4048750000000001,0
2332,600.0,30.0,4.238250000000001,11.3455,-0.7856698414041421,0.22362500000000063,-0.22375000000000256,0
2554,600.0,31.0,6.73665,7.80015,2.540623206805863,-0.6284999999999996,0.43087500000000056,0
3244,600.0,38.0,12.544,6.0142500000000005,1.1535685959302202,0.17625000000000224,0.39762500000000034,0
3794,600.0,47.0,8.3585,8.602,2.9384247427320864,-0.6613749999999996,0.13624999999999998,0
3224,600.0,37.0,12.496500000000001,6.4437999999999995,0.5749424655858258,0.5525000000000024,0.35799999999999943,0
3670,600.0,46.0,7.72105,8.335999999999999,2.811024745703296,-0.4961250000000006,0.17024999999999846,0
2840,600.0,34.0,7.907150000000001,11.945,-1.3959936122590806,0.024500000000000632,-0.1387499999999986,0
3126,600.0,36.0,6.77125,11.5,-1.2453446292569699,0.09575,-0.2837500000000004,0
4074,600.0,51.0,6.127800000000001,8.933150000000001,2.3888434467710526,-0.3102499999999997,0.2906249999999999,0
3916,600.0,48.0,14.721,6.61625,1.6119042609486995,-0.019999999999997797,0.4862500000000003,0
3938,600.0,49.0,4.9722,9.50605,2.5322066104090037,-0.13162499999999966,0.09187499999999904,0
4006,600.0,50.0,4.62645,9.5334,2.046133920899181,-0.11162499999999964,0.21687500000000082,0
2994,600.0,35.0,7.5241,13.149999999999999,-1.1553751340988632,0.2629999999999999,-0.5962500000000004,0
2625,800.0,32.0,6.2275,8.4486,2.7314386811806144,-0.686500000000001,0.29850000000000154,0
5941,800.0,401.0,7.369,11.748,1.317720674630294,0.05624999999999991,0.21749999999999936,0
5913,800.0,400.0,7.4486,12.097999999999999,1.7061089754576266,-0.028250000000000774,0.20749999999999602,0
3309,800.0,40.0,9.0473,4.3873,2.0274326571703942,-0.05625000000000213,0.1144999999999996,0
275,800.0,5.0,10.98,1.49,2.9003978972469855,-0.9024999999999972,0.22199999999999998,0
339,800.0,6.0,10.914000000000001,0.61526,2.850639042444279,-0.7749999999999968,0.23207499999999992,0
5977,800.0,402.0,7.1615,11.559000000000001,0.6680433679522392,0.16475000000000017,0.13000000000000345,0
861,800.0,18.0,1.2979,2.2833,0.410441395415112,1.2805750000000002,0.5572500000000002,0
809,800.0,17.0,5.6495,5.3052,-2.806538097504506,-0.4882500000000012,-0.16999999999999904,0
2995,800.0,35.0,7.5767,13.030999999999999,-1.154601025178813,0.2629999999999999,-0.5950000000000033,0
493,800.0,10.0,3.0278,2.7661,1.0913260798943183,0.4172500000000001,0.8024999999999993,0
771,800.0,16.0,4.7243,4.2649,-2.646519702388077,-0.5135000000000001,-0.27725,0
3279,800.0,39.0,13.222999999999999,6.362,0.8235329209384926,0.37499999999999645,0.4047500000000004,0
395,800.0,7.0,8.2366,1.5105,2.6801231151992493,-1.51675,0.7542499999999996,0
725,800.0,15.0,5.1063,4.8596,-2.639672420794614,-0.5097499999999999,-0.2797499999999986,0
2841,800.0,34.0,7.912000000000001,11.917,-1.3992838359544633,0.024250000000001215,-0.1399999999999979,0
681,800.0,14.0,4.8895,5.2856,-2.6741001420363286,-0.6230000000000002,-0.314500000000002,0
3245,800.0,38.0,12.579,6.0937,1.155846647811006,0.1750000000000007,0.3972500000000001,0
427,800.0,8.0,7.3124,1.1959,2.8015174573340227,-0.9355000000000002,0.3310000000000002,0
629,800.0,13.0,4.4993,5.7013,-2.6260004798868435,-0.5845000000000011,-0.3312500000000007,0
589,800.0,12.0,5.7878,6.9779,-1.8511189582589407,-0.2629999999999999,-0.9135000000000004,0
3225,800.0,37.0,12.607000000000001,6.5154,0.5749424655858226,0.5525000000000047,0.3579999999999983,0
457,800.0,9.0,8.024,4.7403,-2.8188484704360475,-1.2827500000000036,-0.4289999999999994,0
529,800.0,11.0,12.133,6.5672,-2.8610244226705768,-1.120000000000001,-0.32275000000000054,0
3127,800.0,36.0,6.7904,11.443,-1.2466792240947255,0.09574999999999889,-0.2850000000000019,0
2689,800.0,33.0,7.9345,11.612,-2.328487956162952,-0.21050000000000235,-0.2224999999999966,0
2555,800.0,31.0,6.6109,7.8863,2.540944013267566,-0.6287500000000001,0.43075000000000196,0
1137,800.0,22.0,9.987,5.5297,-0.6597679643135699,0.4347499999999993,-0.33725000000000005,0
5767,800.0,83.0,13.825,8.4452,2.5054387650082055,-0.31750000000000167,0.2344999999999997,0
151,800.0,4.0,13.07,2.4513,2.066616407240591,-0.7374999999999998,1.3634999999999997,0
4909,800.0,59.0,1.8595,4.6333,-2.574650383019302,-0.2277499999999999,-0.14499999999999957,0
3795,800.0,47.0,8.2262,8.6292,2.938824704596932,-0.6614999999999993,0.13600000000000279,0
4877,800.0,58.0,1.4789,5.1188,-2.5820607926663963,-0.07224999999999981,-0.0452499999999989,0
4855,800.0,57.0,0.88395,4.2601,-2.436844887232404,-0.2631,-0.22374999999999812,0
3917,800.0,48.0,14.717,6.7135,1.6119042609486998,-0.019999999999997797,0.4862499999999992,0
1791,800.0,28.0,4.9579,10.648,-0.2519131181182159,0.3302500000000008,-0.08500000000000174,0
4633,800.0,56.0,11.654000000000002,7.428,-2.880075181570763,-0.08499999999999286,-0.02275000000000027,0
3939,800.0,49.0,4.9459,9.5244,2.5323994508052072,-0.13149999999999995,0.09174999999999933,0
4487,800.0,55.0,14.334000000000001,7.7061,2.726529698319397,-0.6024999999999947,0.26550000000000074,0
4007,800.0,50.0,4.6041,9.5767,2.047293159763501,-0.11174999999999935,0.2165000000000017,0
4375,800.0,54.0,6.5013,9.9168,2.5165476465691206,-0.1867500000000022,0.13475000000000126,0
4265,800.0,53.0,6.8426,9.9044,2.4520392129078132,-0.18100000000000005,0.149250000000003,0
4075,800.0,51.0,6.0658,8.9913,2.388226809133502,-0.30999999999999917,0.29075000000000184,0
4199,800.0,52.0,9.335,8.4944,2.9402561806629324,-1.0117499999999957,0.2065000000000028,0
3671,800.0,46.0,7.6218,8.37,2.811552914520926,-0.4962499999999981,0.16999999999999904,0
5105,800.0,61.0,7.9187,12.174000000000001,-1.7022374886840343,-0.019499999999998963,-0.14749999999999375,0
1555,800.0,27.0,4.8338,11.05,-0.45384400152150106,0.30750000000000055,-0.1499999999999968,0
5253,800.0,62.0,3.3822,11.664000000000001,2.190298614909298,-0.27100000000000013,0.38000000000000256,0
1121,800.0,21.0,3.5499,0.44558000000000003,-2.992669109615435,-1.4555000000000007,-0.21837499999999996,0
3377,800.0,41.0,8.4041,4.177,2.5419476265516185,-0.04424999999999901,0.030249999999998334,0
2029,800.0,29.0,4.0736,11.56,-0.40357268404021807,0.2517499999999995,-0.10749999999999815,0
1167,800.0,23.0,10.158,5.7665,-0.8053063798128972,0.41224999999999845,-0.4290000000000016,0
3445,800.0,42.0,6.8487,5.7195,2.4553753854302154,-0.27900000000000036,0.22850000000000037,0
1199,800.0,24.0,0.72253,2.8639,-2.6573993534344313,-1.701675,-0.8950000000000002,0
1203,800.0,25.0,4.6302,10.296,-0.9528515742473127,0.39449999999999985,-0.5549999999999988,0
999,800.0,19.0,1.3552,0.82457,0.30760214623463544,1.2733499999999998,0.404525,0
5563,800.0,82.0,10.374,8.8412,2.3436869133613403,-0.18750000000000266,0.19225000000000048,0
5497,800.0,66.0,5.821000000000001,10.41,-2.7769789780286014,-0.45849999999999946,-0.1750000000000007,0
3595,800.0,44.0,13.877,5.9455,1.065377363987527,0.03500000000000281,0.06324999999999914,0
1315,800.0,26.0,5.245,10.78,-0.4652527440588862,0.37349999999999994,-0.18750000000000266,0
5419,800.0,65.0,5.0981,10.402999999999999,-2.733724685615875,-0.283500000000001,-0.12250000000000316,0
5353,800.0,64.0,4.7294,10.436,2.6609150609569117,-0.24450000000000083,0.1275000000000004,0
3635,800.0,45.0,14.319,6.3801,1.691627200945866,-0.07000000000000117,0.5764999999999998,0
2333,800.0,30.0,4.283,11.300999999999998,-0.7825970502753673,0.22375000000000034,-0.22250000000000547,0
3523,800.0,43.0,13.379000000000001,6.1505,-2.992702705980296,-0.05999999999999339,-0.008999999999999009,0
4953,800.0,60.0,8.3209,11.737,-2.7919855297994007,-0.09599999999999831,-0.034999999999998366,0
5289,800.0,63.0,3.9252,10.722000000000001,2.1029442609992945,-0.19725000000000104,0.3350000000000053,0
55,800.0,2.0,10.489,3.0873,-2.9993679547594247,-1.1750000000000016,-0.1682499999999998,0
1,800.0,1.0,10.335,3.6054,-2.9860020594564163,-1.13,-0.1772499999999999,0
105,800.0,3.0,10.527999999999999,2.573,-2.9863757115463585,-1.1775000000000047,-0.18425000000000025,0
458,1000.0,9.0,7.76745,4.6546,-2.8190237790425767,-1.2827500000000003,-0.42874999999999996,0
862,1000.0,18.0,1.55395,2.3946,0.41024152399477265,1.2804125000000002,0.556875,0
4008,1000.0,50.0,4.581799999999999,9.62015,2.046133920899181,-0.11162499999999964,0.21687500000000082,0
1122,1000.0,21.0,3.25875,0.40178500000000006,-2.992480177074899,-1.4556250000000004,-0.21867499999999998,0
106,1000.0,3.0,10.2925,2.536,-2.986064881774191,-1.1775000000000002,-0.18462499999999993,0
590,1000.0,12.0,5.7352,6.7951,-1.851046234646788,-0.2629999999999999,-0.9137499999999998,0
4878,1000.0,58.0,1.4646,5.10985,-2.5822128964747257,-0.07187500000000013,-0.044999999999999485,0
3636,1000.0,45.0,14.305,6.4955,1.6915753553156794,-0.07000000000000339,0.5767500000000003,0
3596,1000.0,44.0,13.884,5.95805,1.0636927139721695,0.034999999999998366,0.06299999999999972,0
3246,1000.0,38.0,12.6205,6.13175,0.9489515103058235,0.1912500000000006,0.2937500000000004,0
2556,1000.0,31.0,6.485250000000001,7.97255,2.540487940293219,-0.6284999999999996,0.43100000000000027,0
1792,1000.0,28.0,5.024100000000001,10.6305,-0.25517591278281404,0.33062499999999995,-0.08625000000000105,0
5498,1000.0,66.0,5.72935,10.375499999999999,-2.779273015962064,-0.45837500000000087,-0.1737500000000014,0
810,1000.0,17.0,5.55175,5.271050000000001,-2.806012827152471,-0.4885000000000006,-0.17037499999999928,0
4376,1000.0,54.0,6.46395,9.94365,2.517429111508881,-0.18675000000000108,0.13449999999999962,0
3310,1000.0,40.0,9.03615,4.4101,2.026533124122655,-0.056000000000000494,0.11425000000000018,0
5354,1000.0,64.0,4.6733,10.472,2.6159907419295365,-0.26249999999999996,0.15374999999999917,0
428,1000.0,8.0,7.1254,1.2622499999999999,2.801077069708622,-0.9352500000000008,0.33137500000000014,0
4488,1000.0,55.0,14.220500000000001,7.73975,2.789950961504034,-0.5849999999999977,0.2168749999999997,0
1556,1000.0,27.0,4.89515,11.02,-0.4543254882040119,0.3071250000000003,-0.14999999999999902,0
1138,1000.0,22.0,10.093499999999999,5.4338,-0.6964211943717524,0.48362499999999864,-0.4083749999999997,0
340,1000.0,6.0,10.759,0.66168,2.8506242408341604,-0.774999999999999,0.23208749999999986,0
3796,1000.0,47.0,8.09395,8.65655,2.938243446407509,-0.6613749999999996,0.1363749999999997,0
276,1000.0,5.0,10.799500000000002,1.5342500000000001,2.9007897778902647,-0.9024999999999972,0.22162500000000002,0
2334,1000.0,30.0,4.3277,11.255999999999998,-0.7856698414041445,0.22362499999999952,-0.22375000000000256,0
4856,1000.0,57.0,0.8313349999999999,4.215350000000001,-2.4368214390749694,-0.26308750000000003,-0.22374999999999923,0
5768,1000.0,83.0,13.772,8.48185,2.521013289626155,-0.29124999999999845,0.20887499999999948,0
3280,1000.0,39.0,13.296999999999999,6.42975,0.7824339564421912,0.37249999999999783,0.3717499999999996,0
530,1000.0,11.0,11.896,6.4876,-2.8392948869817936,-1.1524999999999985,-0.36037500000000056,0
3378,1000.0,41.0,8.395150000000001,4.1831,2.5426473784900585,-0.04449999999999843,0.030374999999999153,0
5290,1000.0,63.0,3.8857,10.789000000000001,2.1032212452324712,-0.1973750000000002,0.33500000000000085,0
5978,1000.0,402.0,7.19455,11.5845,0.6625997967309157,0.1649999999999996,0.1287499999999997,0
1316,1000.0,26.0,5.3198,10.7425,-0.464984649869833,0.37374999999999936,-0.18750000000000044,0
4634,1000.0,56.0,11.636500000000002,7.4235,-2.884988931701181,-0.08624999999999661,-0.02262500000000056,0
4200,1000.0,52.0,9.1484,8.56695,2.8555175659906156,-0.9723749999999987,0.28462500000000057,0
3446,1000.0,42.0,6.79305,5.7651,2.455252533889384,-0.2786250000000001,0.22824999999999984,0
2030,1000.0,29.0,4.123749999999999,11.5385,-0.40429239639445963,0.25124999999999953,-0.10749999999999815,0
2842,1000.0,34.0,7.91695,11.8895,-1.3959936122590884,0.024499999999999522,-0.1387499999999986,0
3128,1000.0,36.0,6.80945,11.386,-1.2474678653371147,0.09549999999999947,-0.2849999999999997,0
3940,1000.0,49.0,4.9196,9.5428,2.5317606861308066,-0.13149999999999995,0.09187499999999904,0
2690,1000.0,33.0,7.8924,11.568000000000001,-2.3313093319077502,-0.21050000000000124,-0.22124999999999728,0
5914,1000.0,400.0,7.4428,12.139,1.7087181187439788,-0.0286249999999999,0.20624999999999893,0
5254,1000.0,62.0,3.3280000000000003,11.74,2.1902986149093033,-0.27100000000000013,0.3799999999999981,0
630,1000.0,13.0,4.3824000000000005,5.63495,-2.6256768597713007,-0.5845,-0.33150000000000013,0
5942,1000.0,401.0,7.38015,11.791,1.3174012758949702,0.056000000000000494,0.21625000000000227,0
3918,1000.0,48.0,14.717,6.801349999999999,1.5913502938717983,-0.009999999999998899,0.46274999999999955,0
1168,1000.0,23.0,10.24,5.6808,-0.8063820861756378,0.4111250000000011,-0.42874999999999996,0
1200,1000.0,24.0,0.3823115,2.6849,-2.657328821053323,-1.70138375,-0.8950000000000002,0
3226,1000.0,37.0,12.7015,6.535349999999999,0.3914993011884258,0.5125000000000002,0.2288749999999995,0
4954,1000.0,60.0,8.3019,11.729500000000002,-2.778808614758959,-0.09549999999999947,-0.03624999999999767,0
3524,1000.0,43.0,13.367,6.1488499999999995,-2.9988260985394977,-0.05999999999999783,-0.008624999999999883,0
396,1000.0,7.0,7.933299999999999,1.6614499999999999,2.679958110259229,-1.5166249999999992,0.7545,0
726,1000.0,15.0,5.00445,4.80375,-2.639842685027025,-0.5095000000000005,-0.2795000000000003,0
3672,1000.0,46.0,7.522550000000001,8.40415,2.810876927088084,-0.4962499999999992,0.1703750000000004,0
56,1000.0,2.0,10.2545,3.05365,-2.99921837214385,-1.1737500000000023,-0.1682499999999998,0
152,1000.0,4.0,12.9225,2.7241,2.066539703223743,-0.7374999999999998,1.3637500000000002,0
4910,1000.0,59.0,1.814,4.6042000000000005,-2.5736208706001973,-0.2276249999999999,-0.1452500000000001,0
682,1000.0,14.0,4.7648,5.222849999999999,-2.6747411609108336,-0.6232499999999996,-0.31412500000000065,0
494,1000.0,10.0,3.0987,2.92835,1.1250742666571312,0.38587499999999997,0.8068749999999997,0
4266,1000.0,53.0,6.80655,9.9342,2.4514314548614236,-0.1806249999999998,0.14912500000000106,0
1204,1000.0,25.0,4.7287,10.193999999999999,-0.8778521619722555,0.4435,-0.532499999999998,0
2996,1000.0,35.0,7.62185,12.921999999999999,-1.1663463094073192,0.24437500000000112,-0.5700000000000016,0
2,1000.0,1.0,10.10935,3.57225,-2.9908645896220687,-1.129125000000002,-0.17149999999999999,0
1000,1000.0,19.0,1.60975,0.905355,0.30745604780011015,1.27305,0.404225,0
772,1000.0,16.0,4.6215,4.2094000000000005,-2.6465347371862973,-0.5137500000000006,-0.2773749999999997,0
4076,1000.0,51.0,6.0037,9.0495,2.3884144508927188,-0.3102499999999997,0.29087499999999933,0
5564,1000.0,82.0,10.336500000000001,8.8797,2.3433621340404622,-0.18750000000000044,0.19237500000000018,0
5106,1000.0,61.0,7.91475,12.1445,-1.7030702049427828,-0.01962499999999978,-0.1474999999999982,0
2626,1000.0,32.0,6.09005,8.50825,2.7317912868158314,-0.6868750000000001,0.2983749999999996,0
5420,1000.0,65.0,5.041499999999999,10.378499999999999,-2.7334031186180887,-0.28325000000000045,-0.12249999999999872,0
1201,1200.0,24.0,0.042093,2.5059,-2.6572582886722143,-1.7010925,-0.8950000000000002,0
3673,1200.0,46.0,7.4233,8.4383,2.8102009396552416,-0.4962500000000003,0.17075000000000173,0
5979,1200.0,402.0,7.2276,11.61,0.6571562255095923,0.165249999999999,0.12749999999999595,0
4267,1200.0,53.0,6.7705,9.964,2.4508236968150334,-0.18024999999999958,0.14899999999999913,0
4911,1200.0,59.0,1.7685,4.5751,-2.572591358181093,-0.22749999999999992,-0.14550000000000063,0
57,1200.0,2.0,10.02,3.02,-2.9990687895282746,-1.172500000000003,-0.1682499999999998,0
3597,1200.0,44.0,13.890999999999998,5.9706,1.0620080639568117,0.034999999999993925,0.0627500000000003,0
4201,1200.0,52.0,8.9618,8.6395,2.7707789513182988,-0.9330000000000016,0.36274999999999835,0
2627,1200.0,32.0,5.9526,8.5679,2.7321438924510484,-0.6872499999999993,0.2982499999999977,0
3447,1200.0,42.0,6.7374,5.8107,2.4551296823485527,-0.2782499999999999,0.22799999999999931,0
153,1200.0,4.0,12.775,2.9969,2.0664629992068946,-0.7374999999999998,1.3640000000000008,0
1139,1200.0,22.0,10.2,5.3379,-0.733074424429935,0.532499999999998,-0.47949999999999937,0
5915,1200.0,400.0,7.437,12.18,1.7113272620303308,-0.028999999999999027,0.20500000000000185,0
1793,1200.0,28.0,5.0903,10.613,-0.2584387074474122,0.3309999999999991,-0.08750000000000036,0
2843,1200.0,34.0,7.9219,11.862,-1.3927033885637135,0.02474999999999783,-0.1374999999999993,0
1205,1200.0,25.0,4.8272,10.092,-0.8028527496971983,0.49250000000000016,-0.5099999999999971,0
1317,1200.0,26.0,5.3946,10.705,-0.46471655568077974,0.3739999999999988,-0.18749999999999822,0
4635,1200.0,56.0,11.619000000000002,7.419,-2.8899026818315985,-0.08750000000000036,-0.022500000000000853,0
277,1200.0,5.0,10.619000000000002,1.5785,2.901181658533544,-0.9024999999999972,0.22125000000000006,0
5355,1200.0,64.0,4.6172,10.508,2.5710664229021614,-0.2804999999999991,0.17999999999999794,0
3919,1200.0,48.0,14.717,6.8892,1.5707963267948966,0.0,0.4392499999999999,0
2997,1200.0,35.0,7.667000000000001,12.812999999999999,-1.1780915936358254,0.22575000000000234,-0.5449999999999999,0
4857,1200.0,57.0,0.77872,4.1706,-2.4367979909175346,-0.2630750000000001,-0.22375000000000034,0
5291,1200.0,63.0,3.8462,10.856,2.1034982294656475,-0.19749999999999934,0.3349999999999964,0
5769,1200.0,83.0,13.719000000000001,8.5185,2.536587814244104,-0.26499999999999524,0.18324999999999925,0
4489,1200.0,55.0,14.107000000000001,7.7734,2.8533722246886706,-0.5675000000000008,0.16824999999999868,0
3281,1200.0,39.0,13.370999999999999,6.4975,0.7413349919458896,0.3699999999999992,0.3387499999999988,0
429,1200.0,8.0,6.9384,1.3286,2.800636682083221,-0.9350000000000014,0.3317500000000001,0
531,1200.0,11.0,11.659,6.4079999999999995,-2.81756535129301,-1.184999999999996,-0.3980000000000006,0
3379,1200.0,41.0,8.3862,4.1892,2.5433471304284985,-0.04474999999999785,0.03049999999999997,0
683,1200.0,14.0,4.6401,5.1601,-2.6753821797853385,-0.623499999999999,-0.3137499999999993,0
3,1200.0,1.0,9.8837,3.5391,-2.9957271197877215,-1.128250000000004,-0.16575000000000006,0
4377,1200.0,54.0,6.4266,9.9705,2.5183105764486413,-0.18674999999999997,0.13424999999999798,0
3129,1200.0,36.0,6.8285,11.329,-1.248256506579504,0.09525000000000006,-0.2849999999999975,0
3941,1200.0,49.0,4.8933,9.5612,2.5311219214564065,-0.13149999999999995,0.09199999999999875,0
397,1200.0,7.0,7.63,1.8124,2.6797931053192086,-1.5164999999999984,0.7547500000000001,0
1001,1200.0,19.0,1.8643,0.98614,0.30730994936558487,1.2727500000000003,0.403925,0
495,1200.0,10.0,3.1696,3.0906,1.1588224534199438,0.3544999999999998,0.81125,0
811,1200.0,17.0,5.454,5.2369,-2.805487556800436,-0.48875,-0.1707499999999995,0
3227,1200.0,37.0,12.796,6.5553,0.208056136791029,0.4724999999999957,0.09975000000000067,0
5565,1200.0,82.0,10.299000000000001,8.9182,2.3430373547195846,-0.18749999999999822,0.1924999999999999,0
591,1200.0,12.0,5.6826,6.6123,-1.8509735110346353,-0.2629999999999999,-0.9139999999999993,0
1123,1200.0,21.0,2.9676,0.35799000000000003,-2.9922912445343637,-1.45575,-0.218975,0
5421,1200.0,65.0,4.9849,10.354000000000001,-2.733081551620302,-0.2829999999999999,-0.12249999999999428,0
107,1200.0,3.0,10.057,2.499,-2.985754052002023,-1.1774999999999958,-0.1849999999999996,0
1169,1200.0,23.0,10.322000000000001,5.5951,-0.8074577925383783,0.4100000000000037,-0.4284999999999983,0
3637,1200.0,45.0,14.290999999999999,6.6109,1.6915235096854926,-0.07000000000000561,0.5770000000000008,0
5107,1200.0,61.0,7.9108,12.115,-1.7039029212015313,-0.0197500000000006,-0.14750000000000263,0
4879,1200.0,58.0,1.4503,5.1009,-2.5823650002830556,-0.07150000000000045,-0.04475000000000007,0
5943,1200.0,401.0,7.3913,11.834000000000001,1.3170818771596464,0.055750000000001076,0.2150000000000052,0
3525,1200.0,43.0,13.355,6.1472,-3.004949491098699,-0.060000000000002274,-0.008250000000000757,0
1557,1200.0,27.0,4.9565,10.99,-0.4548069748865228,0.3067500000000001,-0.15000000000000124,0
2557,1200.0,31.0,6.3596,8.0588,2.5400318673188718,-0.6282499999999991,0.4312499999999986,0
4955,1200.0,60.0,8.2829,11.722000000000001,-2.7656316997185173,-0.09500000000000064,-0.03749999999999698,0
3247,1200.0,38.0,12.662,6.1698,0.742056372800641,0.20750000000000046,0.1902500000000007,0
727,1200.0,15.0,4.9026,4.7479,-2.640012949259437,-0.5092500000000011,-0.279250000000002,0
2691,1200.0,33.0,7.8503,11.524000000000001,-2.3341307076525486,-0.21050000000000013,-0.21999999999999797,0
