,Time,PedestrianId,X,Y,Yaw,Vx,Vy,Scene
104,6200.0,6.0,-1.70145,1.3151,1.5707963267948966,0.0,0.0,0
58,6200.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
105,6400.0,6.0,-1.7014,1.3151,0.0,0.00024999999999997247,0.0,0
59,6400.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
157,6400.0,8.0,-1.449,-0.75385,2.1624385867002354,-0.004250000000000087,0.0063250000000000806,0
60,6600.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
158,6600.0,8.0,-1.44595,-0.758575,0.5824246978400454,0.005499999999999949,-0.008649999999999908,0
176,6600.0,11.0,0.37076,0.955085,-1.5287366007485184,0.08606250000000003,-2.0782875,0
106,6600.0,6.0,-1.7014,1.3151,0.0,0.00012499999999998623,0.0,0
232,6600.0,13.0,0.7457149999999999,2.8606,-1.7701995461119149,-0.20576250000000004,-1.1357499999999998,0
200,6600.0,12.0,1.3532,2.1738999999999997,-1.549395075968587,0.0061249999999998805,-0.8192500000000003,0
159,6800.0,8.0,-1.4429,-0.7633,-0.9975891910201445,0.015249999999999986,-0.023624999999999896,0
61,6800.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
201,6800.0,12.0,1.3413,1.9825,-1.6328898595034287,-0.05950000000000011,-0.9570000000000001,0
107,6800.0,6.0,-1.7014,1.3151,0.0,0.0,0.0,0
177,6800.0,11.0,0.40531,0.54677,-1.4863813664365102,0.17275,-2.041575,0
233,6800.0,13.0,0.73519,2.5977,-1.610809192734143,-0.052624999999999755,-1.3144999999999996,0
178,7000.0,11.0,0.40978000000000003,0.12453999999999998,-1.523295720811811,0.09755,-2.0763625,0
234,7000.0,13.0,0.73719,2.29825,-1.5874633537497846,-0.021312499999999873,-1.405875,0
160,7000.0,8.0,-1.48055,-0.7046399999999999,0.5719102669913223,-0.08649999999999991,0.13483750000000003,0
62,7000.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
202,7000.0,12.0,1.3626,1.74305,-1.557482925189905,0.02349999999999991,-1.0771249999999999,0
108,7000.0,6.0,-1.7014,1.3151,0.0,0.0,0.0,0
161,7200.0,8.0,-1.5182,-0.64598,2.1414097250027893,-0.1882499999999998,0.29329999999999995,0
179,7200.0,11.0,0.41425,-0.29769,-1.5602100751871117,0.02235000000000001,-2.11115,0
235,7200.0,13.0,0.73919,1.9988,-1.5641175147654265,0.010000000000000009,-1.4972500000000006,0
109,7200.0,6.0,-1.7014,1.3151,0.0,0.0,0.0,0
203,7200.0,12.0,1.3839,1.5036,-1.4820759908763812,0.10649999999999993,-1.1972499999999997,0
63,7200.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
64,7400.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
236,7400.0,13.0,0.74929,1.69655,-1.5507551123625913,0.03025,-1.50425,0
162,7400.0,8.0,-1.48715,-0.6949799999999999,0.5677127581045979,-0.016499999999999848,0.024150000000000005,0
180,7400.0,11.0,0.455255,-0.717395,-1.516807956623401,0.11368750000000004,-2.1048375,0
204,7400.0,12.0,1.3921999999999999,1.2378200000000001,-1.5108268138638774,0.07400000000000018,-1.2630749999999997,0
110,7400.0,6.0,-1.7014,1.3151,0.0,0.0,0.0,0
237,7600.0,13.0,0.75939,1.3943,-1.5373927099597562,0.05049999999999999,-1.5112499999999995,0
111,7600.0,6.0,-1.7014,1.3151,0.0,0.0,0.0,0
163,7600.0,8.0,-1.4561,-0.74398,-1.0059842087935935,0.1552500000000001,-0.24499999999999994,0
205,7600.0,12.0,1.4005,0.97204,-1.5395776368513738,0.041500000000000425,-1.3289,0
181,7600.0,11.0,0.49626000000000003,-1.1371,-1.4734058380596904,0.20502500000000007,-2.098525,0
65,7600.0,5.0,-1.5855,0.92758,0.0,0.0,0.0,0
182,7800.0,11.0,0.51267,-1.55275,-1.5023711631510035,0.14353749999999998,-2.0883874999999996,0
282,7800.0,15.0,3.1091999999999995,-1.056865,1.6220699423467972,-0.06362500000000049,1.2343375,0
164,7800.0,8.0,-1.4479,-0.7538849999999999,-0.9426391664653547,0.09812500000000002,-0.14726249999999996,0
238,7800.0,13.0,0.771365,1.08407,-1.5348038988908705,0.05518749999999989,-1.5312,0
300,7800.0,16.0,3.2991,-4.0409500000000005,1.691958431216074,-0.23199999999999998,1.9045,0
206,7800.0,12.0,1.3719000000000001,0.660975,-1.6010291973121782,-0.05074999999999996,-1.4421125000000001,0
264,7800.0,14.0,3.90875,-1.1157249999999999,1.68389374450812,-0.1277499999999998,1.1339375000000003,0
112,7800.0,6.0,-1.70145,1.3151,1.5707963267948966,-0.00012499999999998623,0.0,0
66,7800.0,5.0,-1.5855,0.9275849999999999,0.7853981633974483,0.0,1.2499999999943112e-05,0
165,8000.0,8.0,-1.4397,-0.76379,-0.8792941241371159,0.040999999999999925,-0.049524999999999986,0
207,8000.0,12.0,1.3433,0.34991,-1.6624807577729825,-0.14300000000000035,-1.5553250000000003,0
301,8000.0,16.0,3.2503,-3.6449,1.6933951376442011,-0.24399999999999977,1.9802500000000012,0
265,8000.0,14.0,3.8998,-0.88425,1.6094421587292354,-0.04475000000000007,1.157375,0
283,8000.0,15.0,3.0864,-0.80913,1.6625716168341593,-0.11399999999999966,1.238675,0
183,8000.0,11.0,0.52908,-1.9684,-1.5313364882423164,0.0820499999999999,-2.0782499999999997,0
239,8000.0,13.0,0.7833399999999999,0.77384,-1.532215087821985,0.05987499999999979,-1.5511500000000003,0
67,8000.0,5.0,-1.5855,0.9275899999999999,1.5707963267948966,0.0,2.4999999999886224e-05,0
113,8000.0,6.0,-1.7015,1.3151,3.141592653589793,-0.00024999999999997247,0.0,0
114,8200.0,6.0,-1.70145,1.3151,1.5707963267948966,0.0,0.0,0
68,8200.0,5.0,-1.5854499999999998,0.9275800000000001,0.6867003834734686,0.00012499999999998623,-1.2499999999804334e-05,0
266,8200.0,14.0,3.8981500000000002,-0.640655,1.5935059599899337,-0.026499999999999857,1.187675,0
302,8200.0,16.0,3.19625,-3.2462999999999997,1.6994845060085737,-0.25712500000000027,1.986625,0
240,8200.0,13.0,0.77506,0.436749,-1.5637847882805094,0.00923750000000001,-1.6183025,0
166,8200.0,8.0,-1.49635,-0.70683,0.737085869892145,-0.12112500000000026,0.11763750000000003,0
184,8200.0,11.0,0.55341,-2.38245,-1.5217196436042078,0.10184999999999986,-2.07425,0
284,8200.0,15.0,3.08755,-0.563075,1.6143471129281137,-0.05412499999999987,1.2344750000000002,0
208,8200.0,12.0,1.362,0.026755,-1.5877372890399322,-0.02475000000000005,-1.58555,0
167,8400.0,8.0,-1.5530000000000002,-0.64987,2.353465863921406,-0.28325000000000045,0.28480000000000005,0
285,8400.0,15.0,3.0887,-0.31701999999999997,1.5661226090220681,0.005749999999999922,1.2302750000000002,0
267,8400.0,14.0,3.8965,-0.39705999999999997,1.577569761250632,-0.008249999999999647,1.217975,0
185,8400.0,11.0,0.5777399999999999,-2.7965,-1.5121027989660991,0.12164999999999981,-2.07025,0
303,8400.0,16.0,3.1422,-2.8477,1.7055738743729463,-0.27025000000000077,1.9929999999999992,0
115,8400.0,6.0,-1.7014,1.3151,0.0,0.00024999999999997247,0.0,0
241,8400.0,13.0,0.76678,0.09965800000000001,-1.595354488739034,-0.04139999999999977,-1.685455,0
69,8400.0,5.0,-1.5854,0.9275700000000001,-0.19739555984795923,0.00024999999999997247,-4.999999999949489e-05,0
209,8400.0,12.0,1.3807,-0.2964,-1.512993820306882,0.09350000000000025,-1.6157749999999997,0
116,8600.0,6.0,-1.7015500000000001,1.3151,1.5707963267948966,-0.00024999999999997247,0.0,0
304,8600.0,16.0,3.1369499999999997,-2.44405,1.6446878925974657,-0.14825000000000033,2.0056249999999998,0
286,8600.0,15.0,3.102,-0.09314499999999999,1.538790263306887,0.036125000000000185,1.1748250000000002,0
168,8600.0,8.0,-1.5398,-0.62246,1.7377310322683712,-0.10862499999999997,0.210925,0
242,8600.0,13.0,0.755915,-0.25009099999999995,-1.5986029817694805,-0.04786249999999992,-1.7170999999999998,0
70,8600.0,5.0,-1.58555,0.9275950000000002,1.3895242081636636,-0.00025000000000025,3.750000000024567e-05,0
186,8600.0,11.0,0.5861149999999999,-3.2494,-1.5322046461437355,0.08176249999999996,-2.1673750000000003,0
268,8600.0,14.0,3.8565,-0.157544,1.6569212177085348,-0.10412499999999991,1.2077775,0
210,8600.0,12.0,1.34855,-0.6090450000000001,-1.593131124738195,-0.033624999999999905,-1.5895,0
287,8800.0,15.0,3.1153,0.13072999999999999,1.5114579175917062,0.06650000000000045,1.119375,0
71,8800.0,5.0,-1.5857,0.9276200000000001,2.9764439761752866,-0.0007500000000004725,0.00012499999999998623,0
269,8800.0,14.0,3.8165,0.081972,1.7362726741664378,-0.20000000000000018,1.1975799999999999,0
243,8800.0,13.0,0.74505,-0.5998399999999999,-1.6018514747999268,-0.05432500000000007,-1.748745,0
211,8800.0,12.0,1.3164,-0.92169,-1.6732684291695077,-0.16075000000000006,-1.563225,0
169,8800.0,8.0,-1.5266,-0.59505,1.1219962006153368,0.0660000000000005,0.13704999999999995,0
305,8800.0,16.0,3.1317,-2.0404,1.5838019108219852,-0.026249999999999885,2.01825,0
117,8800.0,6.0,-1.7017,1.3151,3.141592653589793,-0.0007499999999999174,0.0,0
187,8800.0,11.0,0.59449,-3.7023,-1.552306493321372,0.04187500000000011,-2.2645000000000004,0
118,9000.0,6.0,-1.70115,1.3150499999999998,1.5254663831945332,0.0010000000000001674,-0.00012499999999998623,0
270,9000.0,14.0,3.8085,0.324276,1.6700366940409284,-0.1200000000000001,1.2045499999999998,0
244,9000.0,13.0,0.734965,-0.9566699999999999,-1.600451519050303,-0.05237500000000006,-1.7664475,0
188,9000.0,11.0,0.673205,-4.1622,-1.476794298402861,0.21772500000000014,-2.2819999999999996,0
288,9000.0,15.0,3.1106,0.373305,1.5508136356285016,0.021500000000000408,1.166125,0
72,9000.0,5.0,-1.58515,0.927535,1.411555793888438,0.0009999999999998899,-0.00015000000000015,0
170,9000.0,8.0,-1.48915,-0.669445,0.008779515579248276,0.1266250000000002,-0.1174625,0
212,9000.0,12.0,1.3011,-1.276045,-1.6436074974403212,-0.11862499999999998,-1.6675,0
306,9000.0,16.0,3.06865,-1.64215,1.6558063518505919,-0.17075000000000007,2.00475,0
119,9200.0,6.0,-1.7006,1.315,-0.09065988720072692,0.0027500000000002522,-0.00024999999999997247,0
245,9200.0,13.0,0.72488,-1.3135,-1.5990515633006792,-0.05042500000000005,-1.78415,0
289,9200.0,15.0,3.1059,0.61588,1.5901693536652972,-0.023499999999999632,1.212875,0
171,9200.0,8.0,-1.4517,-0.74384,-1.1044371694568402,0.18724999999999992,-0.37197499999999994,0
307,9200.0,16.0,3.0056,-1.2439,1.7278107928791984,-0.31525000000000025,1.99125,0
189,9200.0,11.0,0.75192,-4.6221,-1.4012821034843501,0.3935750000000002,-2.2994999999999988,0
271,9200.0,14.0,3.8005,0.56658,1.603800713915419,-0.040000000000000036,1.21152,0
73,9200.0,5.0,-1.5846,0.92745,-0.1533323883984106,0.0027500000000002522,-0.00042500000000028626,0
213,9200.0,12.0,1.2858,-1.6304,-1.6139465657111345,-0.0764999999999999,-1.771775,0
308,9400.0,16.0,2.9372999999999996,-0.799965,1.7256307630702359,-0.3283750000000002,2.1054625,0
272,9400.0,14.0,3.7962499999999997,0.81324,1.5959127656633143,-0.030625000000000235,1.22241,0
74,9400.0,5.0,-1.5939,0.928855,1.4191594380898964,-0.02187499999999981,0.0032999999999999696,0
120,9400.0,6.0,-1.7098499999999999,1.3164500000000001,1.447720691560233,-0.021750000000000103,0.0035000000000001696,0
214,9400.0,12.0,1.2942,-2.0012,-1.5810465224299382,-0.017250000000000043,-1.8128875,0
190,9400.0,11.0,0.7329300000000001,-5.10795,-1.5055723409480795,0.14931250000000007,-2.364375,0
172,9400.0,8.0,-1.44885,-0.752455,-1.1778740704888913,0.10075,-0.20752500000000007,0
290,9400.0,15.0,3.11845,0.86944,1.5557554249886105,0.019625000000000337,1.2403374999999999,0
246,9400.0,13.0,0.709135,-1.72095,-1.6042357254692134,-0.06457500000000005,-1.9107,0
173,9600.0,8.0,-1.446,-0.76107,-1.251310971520942,0.014250000000000096,-0.043075000000000196,0
75,9600.0,5.0,-1.6032,0.9302600000000001,2.9916512645782034,-0.046499999999999875,0.0070250000000002255,0
215,9600.0,12.0,1.3026,-2.372,-1.5481464791487418,0.041999999999999815,-1.8539999999999996,0
121,9600.0,6.0,-1.7191,1.3179,2.9861012703211927,-0.04625000000000046,0.007250000000000312,0
191,9600.0,11.0,0.71394,-5.5938,-1.6098625784118088,-0.09495000000000003,-2.4292500000000006,0
309,9600.0,16.0,2.8689999999999998,-0.35603,1.7234507332612734,-0.34150000000000014,2.2196749999999996,0
273,9600.0,14.0,3.792,1.0599,1.5880248174112095,-0.021250000000000435,1.2333000000000003,0
291,9600.0,15.0,3.1310000000000002,1.123,1.5213414963119236,0.0627500000000003,1.2678,0
247,9600.0,13.0,0.69339,-2.1284,-1.6094198876377477,-0.07872500000000004,-2.0372500000000002,0
310,9800.0,16.0,2.8061,-0.006205000000000016,1.7360751624162867,-0.32799999999999996,1.9844,0
174,9800.0,8.0,-1.44835,-0.7539549999999999,0.3192463608923497,0.0012499999999998623,-0.0037500000000000033,0
122,9800.0,6.0,-1.7214,1.31825,2.9883392904948205,-0.02887500000000015,0.0045000000000000595,0
76,9800.0,5.0,-1.6054499999999998,0.9306000000000001,2.99163374342435,-0.028874999999999873,0.004362499999999991,0
274,9800.0,14.0,3.7866,1.26375,1.592652508401918,-0.02412499999999984,1.1262750000000001,0
192,9800.0,11.0,0.70528,-5.9927,-1.6011825985878465,-0.06912500000000002,-2.211875000000001,0
216,9800.0,12.0,1.2833999999999999,-2.74865,-1.5849372138514761,-0.02700000000000008,-1.8686250000000002,0
292,9800.0,15.0,3.1285000000000003,1.35025,1.5515692397246306,0.025125000000000286,1.202025,0
248,9800.0,13.0,0.70931,-2.5200500000000003,-1.5697950209688352,0.0004375000000000906,-1.9977500000000004,0
275,10000.0,14.0,3.7812,1.4676,1.5972801993926264,-0.026999999999999247,1.01925,0
293,10000.0,15.0,3.1260000000000003,1.5775,1.5817969831373375,-0.012499999999999734,1.1362499999999998,0
311,10000.0,16.0,2.7432,0.34362,1.7486995915713,-0.3144999999999998,1.749125,0
217,10000.0,12.0,1.2642,-3.1253,-1.6217279485542107,-0.09599999999999997,-1.8832500000000008,0
193,10000.0,11.0,0.69662,-6.3916,-1.5925026187638844,-0.043300000000000005,-1.9945000000000013,0
175,10000.0,8.0,-1.4507,-0.74684,1.8898036933056415,-0.011750000000000371,0.03557500000000019,0
123,10000.0,6.0,-1.7237,1.3186,2.9905773106684483,-0.011499999999999844,0.0017499999999998073,0
77,10000.0,5.0,-1.6077,0.93094,2.9916162222704963,-0.011249999999999871,0.0016999999999997573,0
249,10000.0,13.0,0.72523,-2.9117,-1.5301701542999229,0.07960000000000023,-1.9582500000000003,0
294,10200.0,15.0,3.1014,1.80625,1.629861286983431,-0.06775000000000031,1.1400000000000001,0
194,10200.0,11.0,0.717965,-6.8228,-1.5569189636431267,0.031712500000000005,-2.0752499999999996,0
312,10200.0,16.0,2.68175,0.71221,1.7423464950931962,-0.3108749999999999,1.7960375,0
250,10200.0,13.0,0.7093200000000001,-3.233,-1.5752218265587352,2.500000000016378e-05,-1.782375,0
276,10200.0,14.0,3.7516,1.7314,1.6399076838533704,-0.0874999999999998,1.1691250000000002,0
338,10200.0,18.0,3.24665,-5.00065,1.5996360557184035,-0.05074999999999996,1.725375,0
318,10200.0,17.0,1.75525,-6.29805,1.388916059243527,0.37937499999999985,2.0451249999999996,0
218,10200.0,12.0,1.2499500000000001,-3.51515,-1.614530264737247,-0.08362499999999995,-1.9162499999999998,0
195,10400.0,11.0,0.73931,-7.254,-1.521335308522369,0.10672500000000001,-2.155999999999998,0
339,10400.0,18.0,3.2546,-4.6588,1.547544703984434,0.03974999999999951,1.70925,0
295,10400.0,15.0,3.0768,2.035,1.6779255908295245,-0.12300000000000089,1.1437500000000007,0
319,10400.0,17.0,1.8614,-5.8853,1.3190738908771535,0.5307499999999998,2.0637499999999998,0
251,10400.0,13.0,0.6934100000000001,-3.5543,-1.6202734988175476,-0.0795499999999999,-1.6064999999999996,0
277,10400.0,14.0,3.722,1.9952,1.6825351683141143,-0.14800000000000035,1.3190000000000002,0
219,10400.0,12.0,1.2357,-3.905,-1.6073325809202836,-0.07124999999999992,-1.949249999999999,0
313,10400.0,16.0,2.6203,1.0808,1.7359933986150924,-0.30725,1.8429499999999999,0
320,10600.0,17.0,1.8988,-5.4901,1.397757798738794,0.3588749999999999,2.019875,0
252,10600.0,13.0,0.6891100000000001,-3.9311499999999997,-1.60123985296723,-0.050525000000000014,-1.7453749999999997,0
314,10600.0,16.0,2.5517,1.4577,1.743415002901565,-0.325125,1.863725,0
196,10600.0,11.0,0.770935,-7.7025,-1.5108676660055145,0.13242500000000004,-2.1992499999999993,0
340,10600.0,18.0,3.2475,-4.29505,1.5689287264353171,0.0021250000000000435,1.7640000000000007,0
296,10600.0,15.0,3.08495,2.2492,1.6053458549021946,-0.04112500000000019,1.1073750000000002,0
